date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
13:35:59	81732/81732	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bb596e0-13f44%22	https://kavaghana.com/uploads/portfolio/thumbnails/agro-thumbnail.jpg	C:/My%20Web%20Sites/KAVA/kavaghana.com/uploads/portfolio/thumbnails/agro-thumbnail.jpg	(from https://kavaghana.com/portfolio)
13:36:00	33069/33069	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Oct%202021%2013:36:00%20GMT	https://kavaghana.com/portfolio/corporate-website-for-independent-trustee	C:/My%20Web%20Sites/KAVA/kavaghana.com/portfolio/corporate-website-for-independent-trustee.html	(from https://kavaghana.com/portfolio)
13:36:00	82829/82829	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bb596e0-1438d%22	https://kavaghana.com/uploads/portfolio/thumbnails/manna-thumbnail.jpg	C:/My%20Web%20Sites/KAVA/kavaghana.com/uploads/portfolio/thumbnails/manna-thumbnail.jpg	(from https://kavaghana.com/portfolio)
13:36:00	64280/64280	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bb596e0-fb18%22	https://kavaghana.com/uploads/portfolio/thumbnails/beige-thumbnail.jpg	C:/My%20Web%20Sites/KAVA/kavaghana.com/uploads/portfolio/thumbnails/beige-thumbnail.jpg	(from https://kavaghana.com/portfolio)
13:36:00	115874/115874	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bb596e0-1c4a2%22	https://kavaghana.com/uploads/portfolio/thumbnails/desimone-ghana-thumbnail.jpg	C:/My%20Web%20Sites/KAVA/kavaghana.com/uploads/portfolio/thumbnails/desimone-ghana-thumbnail.jpg	(from https://kavaghana.com/portfolio)
13:36:00	32268/32268	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Oct%202021%2013:36:01%20GMT	https://kavaghana.com/portfolio/ministry-website-design	C:/My%20Web%20Sites/KAVA/kavaghana.com/portfolio/ministry-website-design.html	(from https://kavaghana.com/portfolio)
13:36:00	85634/85634	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bb596e0-14e82%22	https://kavaghana.com/uploads/portfolio/thumbnails/petra-trust-thumbnail.jpg	C:/My%20Web%20Sites/KAVA/kavaghana.com/uploads/portfolio/thumbnails/petra-trust-thumbnail.jpg	(from https://kavaghana.com/portfolio)
13:36:00	48147/48147	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bb5c670-bc13%22	https://kavaghana.com/uploads/portfolio/thumbnails/icgc-tucson-thumbnail.jpg	C:/My%20Web%20Sites/KAVA/kavaghana.com/uploads/portfolio/thumbnails/icgc-tucson-thumbnail.jpg	(from https://kavaghana.com/portfolio)
13:36:00	32718/32718	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Oct%202021%2013:36:01%20GMT	https://kavaghana.com/portfolio/e-commerce-website-for-totally-ethnik-a-famous-fashion-company-in-ghana	C:/My%20Web%20Sites/KAVA/kavaghana.com/portfolio/e-commerce-website-for-totally-ethnik-a-famous-fashion-company-in-ghana.html	(from https://kavaghana.com/portfolio)
13:36:01	64414/64414	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bb596e0-fb9e%22	https://kavaghana.com/uploads/portfolio/thumbnails/te-min.jpg	C:/My%20Web%20Sites/KAVA/kavaghana.com/uploads/portfolio/thumbnails/te-min.jpg	(from https://kavaghana.com/portfolio)
13:36:01	33208/33208	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Oct%202021%2013:36:01%20GMT	https://kavaghana.com/portfolio/alliance-motors-ghana-website-development	C:/My%20Web%20Sites/KAVA/kavaghana.com/portfolio/alliance-motors-ghana-website-development.html	(from https://kavaghana.com/portfolio)
13:36:01	46546/46546	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bb596e0-b5d2%22	https://kavaghana.com/uploads/portfolio/thumbnails/alliance-motors-thumbnail-min.jpg	C:/My%20Web%20Sites/KAVA/kavaghana.com/uploads/portfolio/thumbnails/alliance-motors-thumbnail-min.jpg	(from https://kavaghana.com/portfolio)
13:36:01	33441/33441	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Oct%202021%2013:36:02%20GMT	https://kavaghana.com/portfolio/dba-oil-and-gas-services-provider-website	C:/My%20Web%20Sites/KAVA/kavaghana.com/portfolio/dba-oil-and-gas-services-provider-website.html	(from https://kavaghana.com/portfolio)
13:36:02	57062/57062	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bb596e0-dee6%22	https://kavaghana.com/uploads/portfolio/thumbnails/dbogs-min.jpg	C:/My%20Web%20Sites/KAVA/kavaghana.com/uploads/portfolio/thumbnails/dbogs-min.jpg	(from https://kavaghana.com/portfolio)
13:36:02	32161/32161	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Oct%202021%2013:36:02%20GMT	https://kavaghana.com/portfolio/ministry-branding-for-a-startup-church	C:/My%20Web%20Sites/KAVA/kavaghana.com/portfolio/ministry-branding-for-a-startup-church.html	(from https://kavaghana.com/portfolio)
13:36:02	58045/58045	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bb5c670-e2bd%22	https://kavaghana.com/uploads/portfolio/thumbnails/disciples-pentecostal-church.jpg	C:/My%20Web%20Sites/KAVA/kavaghana.com/uploads/portfolio/thumbnails/disciples-pentecostal-church.jpg	(from https://kavaghana.com/portfolio)
13:36:02	32010/32010	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Oct%202021%2013:36:03%20GMT	https://kavaghana.com/portfolio/website-for-an-sme	C:/My%20Web%20Sites/KAVA/kavaghana.com/portfolio/website-for-an-sme.html	(from https://kavaghana.com/portfolio)
13:36:03	63510/63510	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bb596e0-f816%22	https://kavaghana.com/uploads/portfolio/thumbnails/krystal-klean-thumbnail-min.jpg	C:/My%20Web%20Sites/KAVA/kavaghana.com/uploads/portfolio/thumbnails/krystal-klean-thumbnail-min.jpg	(from https://kavaghana.com/portfolio)
13:36:03	32967/32967	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Oct%202021%2013:36:03%20GMT	https://kavaghana.com/portfolio/corporate-website-for-an-it-firm	C:/My%20Web%20Sites/KAVA/kavaghana.com/portfolio/corporate-website-for-an-it-firm.html	(from https://kavaghana.com/portfolio)
13:36:03	32295/32295	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Oct%202021%2013:36:04%20GMT	https://kavaghana.com/portfolio/identity-design-for-a-clothing-startup	C:/My%20Web%20Sites/KAVA/kavaghana.com/portfolio/identity-design-for-a-clothing-startup.html	(from https://kavaghana.com/portfolio)
13:36:03	65413/65413	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bb596e0-ff85%22	https://kavaghana.com/uploads/portfolio/thumbnails/ostec-min.jpg	C:/My%20Web%20Sites/KAVA/kavaghana.com/uploads/portfolio/thumbnails/ostec-min.jpg	(from https://kavaghana.com/portfolio)
13:36:03	39535/39535	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bb596e0-9a6f%22	https://kavaghana.com/uploads/portfolio/thumbnails/sarfora-min.jpg	C:/My%20Web%20Sites/KAVA/kavaghana.com/uploads/portfolio/thumbnails/sarfora-min.jpg	(from https://kavaghana.com/portfolio)
13:36:04	32055/32055	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Oct%202021%2013:36:04%20GMT	https://kavaghana.com/portfolio/ultraneth-website-design	C:/My%20Web%20Sites/KAVA/kavaghana.com/portfolio/ultraneth-website-design.html	(from https://kavaghana.com/portfolio)
13:36:04	63563/63563	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bb5c670-f84b%22	https://kavaghana.com/uploads/portfolio/thumbnails/ultranet-thumbnail-min.jpg	C:/My%20Web%20Sites/KAVA/kavaghana.com/uploads/portfolio/thumbnails/ultranet-thumbnail-min.jpg	(from https://kavaghana.com/portfolio)
13:36:04	32048/32048	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Oct%202021%2013:36:04%20GMT	https://kavaghana.com/portfolio/yafking-website-design	C:/My%20Web%20Sites/KAVA/kavaghana.com/portfolio/yafking-website-design.html	(from https://kavaghana.com/portfolio)
13:36:05	31760/31760	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Oct%202021%2013:36:05%20GMT	https://kavaghana.com/portfolio/cua-ghana-website-design	C:/My%20Web%20Sites/KAVA/kavaghana.com/portfolio/cua-ghana-website-design.html	(from https://kavaghana.com/portfolio)
13:36:05	71875/71875	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bb5c670-118c3%22	https://kavaghana.com/uploads/portfolio/thumbnails/yafking-thumbnail.jpg	C:/My%20Web%20Sites/KAVA/kavaghana.com/uploads/portfolio/thumbnails/yafking-thumbnail.jpg	(from https://kavaghana.com/portfolio)
13:36:05	54188/54188	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bb5c670-d3ac%22	https://kavaghana.com/uploads/portfolio/thumbnails/cuagh-thumbnail.jpg	C:/My%20Web%20Sites/KAVA/kavaghana.com/uploads/portfolio/thumbnails/cuagh-thumbnail.jpg	(from https://kavaghana.com/portfolio)
13:36:05	93714/93714	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bb596e0-16e12%22	https://kavaghana.com/uploads/services/thumbs/website-design-development-min.jpg	C:/My%20Web%20Sites/KAVA/kavaghana.com/uploads/services/thumbs/website-design-development-min.jpg	(from https://kavaghana.com/services)
13:36:06	57510/57510	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bb596e0-e0a6%22	https://kavaghana.com/uploads/services/thumbs/branding-graphic-design-services-min.jpg	C:/My%20Web%20Sites/KAVA/kavaghana.com/uploads/services/thumbs/branding-graphic-design-services-min.jpg	(from https://kavaghana.com/services)
13:36:06	85727/85727	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bb596e0-14edf%22	https://kavaghana.com/uploads/services/thumbs/ecommerce-solutions-min.jpg	C:/My%20Web%20Sites/KAVA/kavaghana.com/uploads/services/thumbs/ecommerce-solutions-min.jpg	(from https://kavaghana.com/services)
13:36:06	68492/68492	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bb596e0-10b8c%22	https://kavaghana.com/uploads/services/thumbs/digital-marketing-services-min.jpg	C:/My%20Web%20Sites/KAVA/kavaghana.com/uploads/services/thumbs/digital-marketing-services-min.jpg	(from https://kavaghana.com/services)
13:36:06	55408/55408	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bb596e0-d870%22	https://kavaghana.com/uploads/case-studies/thumbnails/vodacom-ghana-website-thumb-min.jpg	C:/My%20Web%20Sites/KAVA/kavaghana.com/uploads/case-studies/thumbnails/vodacom-ghana-website-thumb-min.jpg	(from https://kavaghana.com/services)
13:36:07	116477/116477	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bb596e0-1c6fd%22	https://kavaghana.com/uploads/case-studies/thumbnails/nadrey-ecommerce-thumb-min.jpg	C:/My%20Web%20Sites/KAVA/kavaghana.com/uploads/case-studies/thumbnails/nadrey-ecommerce-thumb-min.jpg	(from https://kavaghana.com/services)
13:36:07	138509/138509	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bb596e0-21d0d%22	https://kavaghana.com/uploads/case-studies/thumbnails/heypher-website-thumb-min.jpg	C:/My%20Web%20Sites/KAVA/kavaghana.com/uploads/case-studies/thumbnails/heypher-website-thumb-min.jpg	(from https://kavaghana.com/services)
13:36:08	84933/84933	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bb596e0-14bc5%22	https://kavaghana.com/uploads/case-studies/thumbnails/sgmc-website-thumb-min.jpg	C:/My%20Web%20Sites/KAVA/kavaghana.com/uploads/case-studies/thumbnails/sgmc-website-thumb-min.jpg	(from https://kavaghana.com/services)
13:36:08	96132/96132	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bb596e0-17784%22	https://kavaghana.com/uploads/case-studies/thumbnails/ted-website-thumb-min.jpg	C:/My%20Web%20Sites/KAVA/kavaghana.com/uploads/case-studies/thumbnails/ted-website-thumb-min.jpg	(from https://kavaghana.com/services)
13:36:08	134082/134082	---MCZ	200	added ('OK')	image/png	etag:W/%225bb596e0-20bc2%22	https://kavaghana.com/uploads/team/lily-director-administration.png	C:/My%20Web%20Sites/KAVA/kavaghana.com/uploads/team/lily-director-administration.png	(from https://kavaghana.com/about)
13:36:09	27430/27430	---MCZ	404	error ('Not%20Found')	text/html	date:Thu,%2007%20Oct%202021%2013:36:09%20GMT	https://kavaghana.com/work-with-us	C:/My%20Web%20Sites/KAVA/kavaghana.com/work-with-us	(from https://kavaghana.com/case-studies)
13:36:09	62530/62530	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bb596e0-f442%22	https://kavaghana.com/uploads/page-banners/case-studies-bg-min.jpg	C:/My%20Web%20Sites/KAVA/kavaghana.com/uploads/page-banners/case-studies-bg-min.jpg	(from https://kavaghana.com/case-studies)
13:36:10	68670/68670	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bb5c670-10c3e%22	https://kavaghana.com/uploads/page-banners/before-after-redesign-bg-min.jpg	C:/My%20Web%20Sites/KAVA/kavaghana.com/uploads/page-banners/before-after-redesign-bg-min.jpg	(from https://kavaghana.com/before-and-after)
13:36:11	82871/82871	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bb596e0-143b7%22	https://kavaghana.com/uploads/ba/before/donewell-life-before-website-redesign-min.jpg	C:/My%20Web%20Sites/KAVA/kavaghana.com/uploads/ba/before/donewell-life-before-website-redesign-min.jpg	(from https://kavaghana.com/before-and-after)
13:36:12	99553/99553	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bb596e0-184e1%22	https://kavaghana.com/uploads/ba/before/heypher-before-website-redesign-min.jpg	C:/My%20Web%20Sites/KAVA/kavaghana.com/uploads/ba/before/heypher-before-website-redesign-min.jpg	(from https://kavaghana.com/before-and-after)
13:36:12	134795/134795	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bb596e0-20e8b%22	https://kavaghana.com/uploads/ba/after/donewell-life-after-website-redesign-min.jpg	C:/My%20Web%20Sites/KAVA/kavaghana.com/uploads/ba/after/donewell-life-after-website-redesign-min.jpg	(from https://kavaghana.com/before-and-after)
13:36:12	163977/163977	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bb596e0-28089%22	https://kavaghana.com/uploads/ba/after/heypher-after-website-redesign-min.jpg	C:/My%20Web%20Sites/KAVA/kavaghana.com/uploads/ba/after/heypher-after-website-redesign-min.jpg	(from https://kavaghana.com/before-and-after)
13:36:12	74630/74630	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bb596e0-12386%22	https://kavaghana.com/uploads/ba/before/allied-ghana-before-website-redesign-min.jpg	C:/My%20Web%20Sites/KAVA/kavaghana.com/uploads/ba/before/allied-ghana-before-website-redesign-min.jpg	(from https://kavaghana.com/before-and-after)
13:36:12	72396/72396	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bb596e0-11acc%22	https://kavaghana.com/uploads/ba/after/allied-ghana-after-website-redesign-min.jpg	C:/My%20Web%20Sites/KAVA/kavaghana.com/uploads/ba/after/allied-ghana-after-website-redesign-min.jpg	(from https://kavaghana.com/before-and-after)
13:36:13	90802/90802	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bb596e0-162b2%22	https://kavaghana.com/uploads/ba/after/cua-ghana-after-website-redesign-min.jpg	C:/My%20Web%20Sites/KAVA/kavaghana.com/uploads/ba/after/cua-ghana-after-website-redesign-min.jpg	(from https://kavaghana.com/before-and-after)
13:36:13	156255/156255	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bb596e0-2625f%22	https://kavaghana.com/uploads/ba/before/cua-ghana-before-website-redesign-min.jpg	C:/My%20Web%20Sites/KAVA/kavaghana.com/uploads/ba/before/cua-ghana-before-website-redesign-min.jpg	(from https://kavaghana.com/before-and-after)
13:36:13	97843/97843	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bb596e0-17e33%22	https://kavaghana.com/uploads/ba/before/sgmc-ghana-before-website-redesign-min.jpg	C:/My%20Web%20Sites/KAVA/kavaghana.com/uploads/ba/before/sgmc-ghana-before-website-redesign-min.jpg	(from https://kavaghana.com/before-and-after)
13:36:14	120927/120927	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bb596e0-1d85f%22	https://kavaghana.com/uploads/ba/after/desimone-ghana-after-website-redesign-min.jpg	C:/My%20Web%20Sites/KAVA/kavaghana.com/uploads/ba/after/desimone-ghana-after-website-redesign-min.jpg	(from https://kavaghana.com/before-and-after)
13:36:14	142136/142136	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bb596e0-22b38%22	https://kavaghana.com/uploads/ba/after/sgmc-ghana-after-website-redesign-min.jpg	C:/My%20Web%20Sites/KAVA/kavaghana.com/uploads/ba/after/sgmc-ghana-after-website-redesign-min.jpg	(from https://kavaghana.com/before-and-after)
13:36:14	199954/199954	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bb596e0-30d12%22	https://kavaghana.com/uploads/ba/before/desimone-ghana-before-website-redesign-min.jpg	C:/My%20Web%20Sites/KAVA/kavaghana.com/uploads/ba/before/desimone-ghana-before-website-redesign-min.jpg	(from https://kavaghana.com/before-and-after)
13:36:16	97525/97525	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bb596e0-17cf5%22	https://kavaghana.com/uploads/ba/after/beige-asset-after-website-redesign-min.jpg	C:/My%20Web%20Sites/KAVA/kavaghana.com/uploads/ba/after/beige-asset-after-website-redesign-min.jpg	(from https://kavaghana.com/before-and-after)
13:36:16	77431/77431	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bb596e0-12e77%22	https://kavaghana.com/uploads/ba/before/agro-mechanical-before-website-redesign-min.jpg	C:/My%20Web%20Sites/KAVA/kavaghana.com/uploads/ba/before/agro-mechanical-before-website-redesign-min.jpg	(from https://kavaghana.com/before-and-after)
13:36:16	81775/81775	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bb596e0-13f6f%22	https://kavaghana.com/uploads/ba/before/beige-asset-before-website-redesign-min.jpg	C:/My%20Web%20Sites/KAVA/kavaghana.com/uploads/ba/before/beige-asset-before-website-redesign-min.jpg	(from https://kavaghana.com/before-and-after)
13:36:20	222422/222422	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bb596e0-364d6%22	https://kavaghana.com/uploads/ba/after/agro-mechanical-after-website-redesign-min.jpg	C:/My%20Web%20Sites/KAVA/kavaghana.com/uploads/ba/after/agro-mechanical-after-website-redesign-min.jpg	(from https://kavaghana.com/before-and-after)
13:36:23	95630/95630	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bb596e0-1758e%22	https://kavaghana.com/uploads/ba/before/manna-mission-before-website-redesign-min.jpg	C:/My%20Web%20Sites/KAVA/kavaghana.com/uploads/ba/before/manna-mission-before-website-redesign-min.jpg	(from https://kavaghana.com/before-and-after)
13:36:28	87724/87724	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bb596e0-156ac%22	https://kavaghana.com/uploads/ba/after/ultranetgh-after-website-redesign-min.jpg	C:/My%20Web%20Sites/KAVA/kavaghana.com/uploads/ba/after/ultranetgh-after-website-redesign-min.jpg	(from https://kavaghana.com/before-and-after)
13:36:29	158560/158560	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bb596e0-26b60%22	https://kavaghana.com/uploads/page-banners/ecommerce-banner-min.jpg	C:/My%20Web%20Sites/KAVA/kavaghana.com/uploads/page-banners/ecommerce-banner-min.jpg	(from https://kavaghana.com/ecommerce-website-design)
13:36:29	95938/95938	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bb596e0-176c2%22	https://kavaghana.com/uploads/page-banners/digital-marketing-banner-min.jpg	C:/My%20Web%20Sites/KAVA/kavaghana.com/uploads/page-banners/digital-marketing-banner-min.jpg	(from https://kavaghana.com/digital-marketing)
13:36:29	230141/230141	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bb596e0-382fd%22	https://kavaghana.com/uploads/ba/after/manna-mission-after-website-redesign-min.jpg	C:/My%20Web%20Sites/KAVA/kavaghana.com/uploads/ba/after/manna-mission-after-website-redesign-min.jpg	(from https://kavaghana.com/before-and-after)
13:36:29	32843/32843	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Oct%202021%2013:36:29%20GMT	https://kavaghana.com/construction-website-design	C:/My%20Web%20Sites/KAVA/kavaghana.com/construction-website-design.html	(from https://kavaghana.com/clients/industries-served)
13:36:30	32665/32665	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Oct%202021%2013:36:30%20GMT	https://kavaghana.com/consultancy-website-design	C:/My%20Web%20Sites/KAVA/kavaghana.com/consultancy-website-design.html	(from https://kavaghana.com/clients/industries-served)
13:36:30	32677/32677	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Oct%202021%2013:36:31%20GMT	https://kavaghana.com/distribution-website-design	C:/My%20Web%20Sites/KAVA/kavaghana.com/distribution-website-design.html	(from https://kavaghana.com/clients/industries-served)
13:36:30	32574/32574	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Oct%202021%2013:36:31%20GMT	https://kavaghana.com/banking-finance-website-design	C:/My%20Web%20Sites/KAVA/kavaghana.com/banking-finance-website-design.html	(from https://kavaghana.com/clients/industries-served)
13:36:31	32628/32628	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Oct%202021%2013:36:31%20GMT	https://kavaghana.com/mining-website-design	C:/My%20Web%20Sites/KAVA/kavaghana.com/mining-website-design.html	(from https://kavaghana.com/clients/industries-served)
13:36:31	32743/32743	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Oct%202021%2013:36:31%20GMT	https://kavaghana.com/non-profit-organization-website-design	C:/My%20Web%20Sites/KAVA/kavaghana.com/non-profit-organization-website-design.html	(from https://kavaghana.com/clients/industries-served)
13:36:31	32656/32656	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Oct%202021%2013:36:32%20GMT	https://kavaghana.com/technology-services-website-design	C:/My%20Web%20Sites/KAVA/kavaghana.com/technology-services-website-design.html	(from https://kavaghana.com/clients/industries-served)
13:36:32	31670/31670	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Oct%202021%2013:36:32%20GMT	https://kavaghana.com/agriculture-website-design	C:/My%20Web%20Sites/KAVA/kavaghana.com/agriculture-website-design.html	(from https://kavaghana.com/clients/industries-served)
13:36:32	31733/31733	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Oct%202021%2013:36:32%20GMT	https://kavaghana.com/professional-services-website-design	C:/My%20Web%20Sites/KAVA/kavaghana.com/professional-services-website-design.html	(from https://kavaghana.com/clients/industries-served)
13:36:32	31663/31663	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Oct%202021%2013:36:32%20GMT	https://kavaghana.com/government-website-design	C:/My%20Web%20Sites/KAVA/kavaghana.com/government-website-design.html	(from https://kavaghana.com/clients/industries-served)
13:36:32	32703/32703	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Oct%202021%2013:36:33%20GMT	https://kavaghana.com/blog/google-makes-mobile-search-experience-a-priority	C:/My%20Web%20Sites/KAVA/kavaghana.com/blog/google-makes-mobile-search-experience-a-priority.html	(from https://kavaghana.com/blog)
13:36:33	39221/39221	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Oct%202021%2013:36:33%20GMT	https://kavaghana.com/blog/business-website-company	C:/My%20Web%20Sites/KAVA/kavaghana.com/blog/business-website-company.html	(from https://kavaghana.com/blog)
13:36:33	36768/36768	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Oct%202021%2013:36:33%20GMT	https://kavaghana.com/blog/top-website-design-sites-in-ghana	C:/My%20Web%20Sites/KAVA/kavaghana.com/blog/top-website-design-sites-in-ghana.html	(from https://kavaghana.com/blog)
13:36:33	34397/34397	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Oct%202021%2013:36:33%20GMT	https://kavaghana.com/blog/kava-is-proud-to-announce-its-new-website-design-launch	C:/My%20Web%20Sites/KAVA/kavaghana.com/blog/kava-is-proud-to-announce-its-new-website-design-launch.html	(from https://kavaghana.com/blog)
13:36:33	35439/35439	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Oct%202021%2013:36:34%20GMT	https://kavaghana.com/blog/ghana-website-security	C:/My%20Web%20Sites/KAVA/kavaghana.com/blog/ghana-website-security.html	(from https://kavaghana.com/blog)
13:36:34	33360/33360	---MCZ	200	added ('OK')	text/html	date:Thu,%2007%20Oct%202021%2013:36:34%20GMT	https://kavaghana.com/blog/user-friendly-urls-and-serp	C:/My%20Web%20Sites/KAVA/kavaghana.com/blog/user-friendly-urls-and-serp.html	(from https://kavaghana.com/blog)
13:36:36	55895/55895	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bb596e0-da57%22	https://kavaghana.com/uploads/case-studies/screens/vodacom/vodacom-website-2-min.jpg	C:/My%20Web%20Sites/KAVA/kavaghana.com/uploads/case-studies/screens/vodacom/vodacom-website-2-min.jpg	(from https://kavaghana.com/case-study/vodacom-ghana-website)
13:36:38	118246/118246	---MCZ	200	added ('OK')	image/png	etag:W/%225bb596e0-1cde6%22	https://kavaghana.com/uploads/sliders/slide-vodacom-business-website-min.png	C:/My%20Web%20Sites/KAVA/kavaghana.com/uploads/sliders/slide-vodacom-business-website-min.png	(from https://kavaghana.com/case-study/vodacom-ghana-website)
13:36:38	107528/107528	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bb596e0-1a408%22	https://kavaghana.com/uploads/case-studies/cover/vodacom-bg-cover-min.jpg	C:/My%20Web%20Sites/KAVA/kavaghana.com/uploads/case-studies/cover/vodacom-bg-cover-min.jpg	(from https://kavaghana.com/case-study/vodacom-ghana-website)
13:36:38	127206/127206	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bb596e0-1f0e6%22	https://kavaghana.com/uploads/case-studies/screens/vodacom/vodacom-website-3-min.jpg	C:/My%20Web%20Sites/KAVA/kavaghana.com/uploads/case-studies/screens/vodacom/vodacom-website-3-min.jpg	(from https://kavaghana.com/case-study/vodacom-ghana-website)
13:36:42	254995/254995	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bb596e0-3e413%22	https://kavaghana.com/uploads/case-studies/cover/nl-bg-cover-min.jpg	C:/My%20Web%20Sites/KAVA/kavaghana.com/uploads/case-studies/cover/nl-bg-cover-min.jpg	(from https://kavaghana.com/case-study/nadrey-laurent-ecommerce)
13:36:45	263845/263845	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bb596e0-406a5%22	https://kavaghana.com/uploads/case-studies/cover/heypher-bg-cover-min.jpg	C:/My%20Web%20Sites/KAVA/kavaghana.com/uploads/case-studies/cover/heypher-bg-cover-min.jpg	(from https://kavaghana.com/case-study/heypher-website)
13:36:45	259853/259853	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bb596e0-3f70d%22	https://kavaghana.com/uploads/case-studies/screens/nl/nl-ecommerce-2-min.jpg	C:/My%20Web%20Sites/KAVA/kavaghana.com/uploads/case-studies/screens/nl/nl-ecommerce-2-min.jpg	(from https://kavaghana.com/case-study/nadrey-laurent-ecommerce)
13:36:45	318659/318659	---MCZ	200	added ('OK')	image/jpeg	etag:W/%225bb596e0-4dcc3%22	https://kavaghana.com/uploads/case-studies/screens/nl/nl-ecommerce-1-min.jpg	C:/My%20Web%20Sites/KAVA/kavaghana.com/uploads/case-studies/screens/nl/nl-ecommerce-1-min.jpg	(from https://kavaghana.com/case-study/nadrey-laurent-ecommerce)
